%Iteration	Healthy	Infected_1	Infected_2	Dead	
%pHIV=	[5, 100]	; pINF=	[1, 100000]	

0	949887	50113	0	0	
1	426491	573509	0	0	
2	8513	991487	0	0	
3	2	426489	573509	0	
4	0	8513	417978	573509	
5	567826	9	8511	423654	
6	987191	88	2	12719	
7	999224	647	7	122	
8	997825	2087	81	7	
9	994886	4467	566	81	
10	990111	7800	1521	568	
11	983432	12096	2946	1526	
12	974964	17221	4854	2961	
13	964826	23039	7242	4893	
14	953135	29596	9979	7290	
15	940017	36865	13060	10058	
16	925711	44582	16536	13171	
17	910591	52406	20329	16674	
18	895091	60158	24253	20498	
19	879560	67819	28153	24468	
20	864562	75039	32005	28394	
21	849924	81970	35814	32292	
22	835610	89008	39225	36157	
23	821634	96041	42745	39580	
24	807426	103158	46263	43153	
25	793951	109591	49778	46680	
26	783623	112768	53380	50229	
27	777662	112179	56211	53948	
28	776102	110617	56557	56724	
29	778607	108662	55622	57109	
30	784638	104192	54995	56175	
31	792972	97794	53667	55567	
32	803578	91631	50525	54266	
33	815696	85954	47269	51081	
34	826421	81394	44362	47823	
35	837592	75982	41592	44834	
36	849236	68914	39802	42048	
37	861755	61850	36180	40215	
38	874923	55748	32734	36595	
39	886452	51375	29116	33057	
40	895492	48418	26632	29458	
41	901561	46771	24743	26925	
42	904851	46464	23675	25010	
43	905418	47549	23096	23937	
44	903805	49508	23368	23319	
45	900139	52058	24181	23622	
46	896024	54227	25327	24422	
47	891052	56627	26731	25590	
48	885580	59970	27496	26954	
49	879721	63384	29131	27764	
50	874163	65595	30839	29403	
51	868389	67902	32545	31164	
52	862315	71750	33050	32885	
53	856554	75225	34852	33369	
54	851276	76650	36898	35176	
55	846116	78270	38327	37287	
56	841363	81609	38323	38705	
57	836305	85043	39947	38705	
58	829378	88609	41662	40351	
59	822154	92390	43381	42075	
60	814602	96348	45228	43822	
61	806670	100479	47162	45689	
62	798390	104809	49186	47615	
63	790276	108790	51293	49641	
64	782475	112208	53516	51801	
65	774647	116057	55274	54022	
66	767882	119389	56934	55795	
67	763668	119715	59123	57494	
68	764256	115786	60266	59692	
69	769368	110325	59449	60858	
70	778874	104734	56337	60055	
71	787249	101817	53988	56946	
72	791563	103140	50746	54551	
73	793693	103942	51071	51294	
74	790835	105505	52069	51591	
75	785664	109928	51873	52535	
76	780286	113684	53632	52398	
77	772675	116844	56296	54185	
78	766027	119740	57388	56845	
79	761023	121592	59456	57929	
80	754125	125532	60284	60059	
81	746267	131523	61308	60902	
82	735981	137876	64224	61919	
83	723668	144217	67299	64816	
84	711067	150418	70577	67938	
85	697436	157627	73640	71297	
86	682605	166272	76778	74345	
87	666589	175045	80849	77517	
88	649051	183867	85423	81659	
89	629704	194442	89622	86232	
90	609453	205814	94245	90488	
