%pHIV = [5, 1000]; pINF = [974, 10000000]; I1Iterations = 1; I2Iterations = 2; boundaryCodition = fixed
%IterationHealthyInfected_1Infected_2Dead

0	995297	4703	0	0	
1	915824	79473	4703	0	
2	658864	256960	84176	0	
3	330478	328386	336433	4703	
4	135591	199539	585346	79524	
5	153598	60743	527925	257734	
6	398420	10351	260282	330947	
7	724156	1892	71094	202858	
8	921834	3178	12243	62745	
9	975820	8147	5070	10963	
10	970533	16124	11325	2018	
11	946019	26517	24271	3193	
12	910751	38419	42641	8189	
13	867151	51698	64936	16215	
14	818478	64712	90117	26693	
15	767966	76946	116410	38678	
16	722336	83916	141658	52090	
17	688143	85775	160862	65220	
18	669573	83130	169691	77606	
19	668517	77884	168905	84694	
20	681216	71104	161014	86666	
21	702321	64683	148988	84008	
22	724084	61423	135787	78706	
23	742841	59221	126106	71832	
24	756335	57603	120644	65418	
25	762497	58600	116824	62079	
26	762748	61217	116203	59832	
27	757783	64257	119817	58143	
28	747570	67791	125474	59165	
29	734799	71321	132048	61832	
30	721802	74215	139112	64871	
31	710223	75803	145536	68438	
32	703038	74963	150018	71981	
33	701348	72924	150766	74962	
34	706325	69199	147887	76589	
35	717274	64868	142123	75735	
36	732628	59634	134067	73671	
37	750371	55169	124502	69958	
38	767034	52578	114803	65585	
39	778485	53506	107747	60262	
40	782378	55782	106084	55756	
41	778476	59103	109288	53133	
42	767814	63254	114885	54047	
43	754547	66732	122357	56364	
44	739976	70391	129986	59647	
45	724999	74026	137123	63852	
46	711317	76915	144417	67351	
47	700085	77877	150941	71097	
48	691929	78567	154792	74712	
49	687571	78284	156444	77701	
50	687553	76919	156851	78677	
51	690450	74979	155203	79368	
52	696759	72223	151898	79120	
53	704045	71007	147202	77746	
54	709049	71936	143230	75785	
55	710041	74030	142943	72986	
56	707677	74637	145966	71720	
57	703853	74840	148667	72640	
58	700151	75630	149477	74742	
59	697700	76475	150470	75355	
60	696343	75931	152105	75621	
61	696487	74745	152406	76362	
62	697734	74328	150676	77262	
63	703543	70652	149073	76732	
64	710220	69259	144980	75541	
65	717381	67667	139911	75041	
66	725514	66198	136926	71362	
67	728592	67551	133865	69992	
68	728576	69302	133749	68373	
69	723239	73012	136853	66896	
70	712652	76806	142314	68228	
71	700101	80100	149818	69981	
72	688920	80446	156906	73728	
73	683688	78203	160546	77563	
74	685340	75113	158649	80898	
75	696238	69175	153316	81271	
76	713019	63709	144288	78984	
77	731515	59714	132884	75887	
78	749700	56973	123423	69904	
79	762500	56397	116687	64416	
80	768068	58208	113370	60354	
81	765830	61953	114605	57612	
82	757165	65719	120161	56955	
83	744297	69198	127672	58833	
84	729513	73032	134917	62538	
85	716392	75035	142230	66343	
86	705400	76702	148067	69831	
87	697355	77183	151737	73725	
88	695927	74396	153885	75792	
89	699774	71168	151579	77479	
90	711182	65259	145564	77995	
91	727462	60927	136427	75184	
92	743857	58035	126186	71922	
93	758658	56421	118962	65959	
94	767198	56775	114456	61571	
95	768875	59279	113196	58650	
96	763599	63337	116054	57010	
97	754259	65762	122616	57363	
98	742080	68989	129099	59832	
99	730420	70917	134751	63912	
100	721773	71876	139906	66445	
101	717691	69859	142793	69657	
102	718648	68010	141735	71607	
103	724445	65108	137869	72578	
104	735679	60566	133118	70637	
105	749116	56496	125674	68714	
106	764230	52932	117062	65776	
107	778129	51244	109428	61199	
108	787171	51534	104176	57119	
109	789398	54346	102778	53478	
110	783652	58690	105880	51778	
111	770737	64141	113036	52086	
112	754525	67775	122831	54869	
113	736930	71908	131916	59246	
114	720283	75290	139683	64744	
115	706532	77820	147198	68450	
116	695959	78363	153110	72568	
117	689199	78597	156183	76021	
118	685843	78643	156960	78554	
119	686036	77600	157240	79124	
120	690497	73879	156243	79381	
121	697629	71470	151479	79422	
122	705513	70777	145349	78361	
123	712924	70189	142247	74640	
124	714388	72425	140966	72221	
125	710941	74889	142614	71556	
126	702964	78816	147314	70906	
127	690323	82877	153705	73095	
128	677476	85245	161693	75586	
129	668256	84065	168122	79557	
130	666287	80759	169310	83644	
131	672786	76360	164824	86030	
132	684391	73570	157119	84920	
133	698336	70139	149930	81595	
134	711769	67369	143709	77153	
135	721840	66330	137508	74322	
136	728689	66720	133699	70892	
137	732443	66441	133050	68066	
138	731954	67889	133161	66996	
139	729167	69137	134330	67366	
140	724373	71482	137026	67119	
141	718353	72414	140619	68614	
142	714739	71534	143896	69831	
143	714501	69338	143948	72213	
144	717780	68175	140872	73173	
145	722313	67971	137513	72203	
146	726115	67695	136146	70044	
147	727657	67786	135666	68891	
148	727258	68596	135481	68665	
149	725891	69352	136382	68375	
150	723359	70184	137948	68509	
151	720325	70873	139536	69266	
152	717613	71282	141057	70048	
153	714305	72597	142155	70943	
154	712100	72426	143879	71595	
155	710565	72389	145023	72023	
156	708779	73063	144815	73343	
157	708722	72657	145452	73169	
158	709787	71350	145720	73143	
159	710219	71997	144007	73777	
160	710425	72818	143347	73410	
161	709987	73080	144815	72118	
162	707677	73710	145898	72715	
163	704341	75316	146790	73553	
164	700562	76602	149026	73810	
165	695172	78456	151918	74454	
166	688251	80613	155058	76078	
167	681620	81887	159069	77424	
168	674299	83996	162500	79205	
169	666706	85989	165883	81422	
170	659850	87476	169985	82689	
171	652808	88861	173465	84866	
172	645504	91288	176337	86871	
173	638062	93484	180149	88305	
174	631366	94101	184772	89761	
175	625605	94636	187585	92174	
176	622856	94031	188737	94376	
177	623204	93099	188667	95030	
178	624923	92370	187130	95577	
179	630020	89477	185469	95034	
180	638877	85194	181847	94082	
181	648089	83928	174671	93312	
182	658135	82365	169122	90378	
183	666713	80873	166293	86121	
184	672221	79791	163238	84750	
185	679133	76990	160664	83213	
186	684897	76575	156781	81747	
187	688849	76927	153565	80659	
188	690491	78205	153502	77802	
189	686750	80765	155132	77353	
190	680413	82922	158970	77695	
191	673729	83633	163687	78951	
192	666459	85447	166555	81539	
193	660205	86976	169080	83739	
194	654755	88313	172423	84509	
195	649128	89331	175289	86252	
196	642993	91536	177644	87827	
197	636681	93293	180867	89159	
198	629952	95013	184829	90206	
199	622959	96352	188306	92383	
200	617077	97338	191365	94220	
201	610268	100074	193690	95968	
202	602976	102338	197412	97274	
203	594697	104639	202412	98252	
204	586843	105159	206977	101021	
205	581307	105493	209798	103402	
206	580993	102694	210652	105661	
207	582114	103516	208187	106183	
208	581063	106142	206210	106585	
209	580855	105718	209658	103769	
210	579129	104433	211860	104578	
211	579338	103337	210151	107174	
212	582044	103366	207770	106820	
213	583839	103951	206703	105507	
214	581995	106313	207317	104375	
215	577762	107562	210264	104412	
216	572481	108712	213875	104932	
217	567160	109246	216274	107320	
218	564983	108416	217958	108643	
219	564816	107724	217662	109798	
220	566025	107472	216140	110363	
221	566532	108756	215196	109516	
222	564780	110191	216228	108801	
223	560749	111764	218947	108540	
224	556246	111976	221955	109823	
225	553481	111569	223740	111210	
226	551817	111738	223545	112900	
227	550970	112638	223307	113085	
228	549587	113357	224376	112680	
229	547027	114158	225995	112820	
230	545008	113762	227515	113715	
231	544716	112855	227920	114509	
232	543247	114894	226617	115242	
233	538982	118333	227749	114936	
234	530613	122137	233227	114023	
235	518303	125201	240470	116026	
236	505586	127590	247338	119486	
237	494623	129271	252791	123315	
238	486635	130126	256861	126378	
239	482504	129220	259397	128879	
240	480089	129961	259346	130604	
241	481741	127679	259181	131399	
242	485828	126063	257640	130469	
243	488815	126216	253742	131227	
244	492158	126554	252279	129009	
245	492852	127077	252770	127301	
246	491460	127411	253631	127498	
247	488148	129544	254488	127820	
248	483104	131605	256955	128336	
249	476080	134012	261149	128759	
250	467891	135629	265617	130863	
251	460480	136966	269641	132913	
252	453515	138555	272595	135335	
253	445998	141512	275521	136969	
254	437061	144575	280067	138297	
255	427377	146613	286087	139923	
256	420428	145492	291188	142892	
257	414730	147168	292105	145997	
258	409562	149706	292660	148072	
259	404071	152153	296874	146902	
260	396559	152915	301859	148667	
261	392208	151566	305068	151158	
262	388762	153101	304481	153656	
263	387027	153871	304667	154435	
264	384438	155516	306972	153074	
265	380116	155911	309387	154586	
266	377894	155309	311427	155370	
267	374861	156783	311220	157136	
268	372111	158312	312092	157485	
269	367733	160296	315095	156876	
270	361380	161702	318608	158310	
271	357486	160579	321998	159937	
272	354236	161660	322281	161823	
273	351568	162869	322239	163324	
274	349091	164144	324529	162236	
275	344014	165697	327013	163276	
276	340108	165550	329841	164501	
277	335380	167584	331247	165789	
278	331580	167959	333134	167327	
279	326197	171041	335543	167219	
280	317882	173850	339000	169268	
281	310695	174738	344891	169676	
282	301382	177325	348588	172705	
283	298656	173642	352063	175639	
284	296464	176080	350967	176489	
285	292215	178930	349722	179133	
286	289801	179786	355010	175403	
287	280800	182659	358716	177825	
288	279752	177105	362445	180698	
289	278825	179842	359764	181569	
290	276627	182004	356947	184422	
291	275907	183255	361846	178992	
292	267178	185878	365259	181685	
293	267939	179073	369133	183855	
294	267433	182372	364951	185244	
295	264821	185920	361445	187814	
296	263151	187572	368292	180985	
297	251683	190605	373492	184220	
298	253272	180751	378177	187800	
299	255542	183669	371356	189433	
300	256180	186897	364420	192503	
301	258206	188564	370566	182664	
302	247384	191739	375461	185416	
303	249037	181935	380303	188725	
304	251586	184330	373674	190410	
305	252460	187618	366265	193657	
306	255176	189042	371948	183834	
307	244906	192285	376660	186149	
308	246724	182453	381327	189496	
309	249626	184752	374738	190884	
310	250626	188007	367205	194162	
311	253641	189179	372759	184421	
312	243998	192256	377186	186560	
313	246005	182703	381435	189857	
314	249189	184765	374959	191087	
315	250324	188093	367468	194115	
316	252963	189517	372858	184662	
317	243500	192387	377610	186503	
318	245032	183034	381904	190030	
319	248417	184757	375421	191405	
320	249722	188155	367791	194332	
321	252633	189489	372912	184966	
322	243224	192456	377644	186676	
323	245021	183075	381945	189959	
324	248311	184847	375531	191311	
325	249507	188241	367922	194330	
326	252386	189534	373088	184992	
327	243001	192529	377775	186695	
328	244487	183311	382063	190139	
329	247775	184926	375840	191459	
330	249018	188343	368237	194402	
331	251856	189623	373269	185252	
332	242807	192484	377966	186743	
333	244162	183472	382107	190259	
334	247734	184792	375956	191518	
335	248998	188346	368264	194392	
336	251724	189667	373138	185471	
337	242912	192365	378013	186710	
338	244164	183567	382032	190237	
339	247812	184806	375932	191450	
340	248907	188452	368373	194268	
341	251658	189599	373258	185485	
342	242935	192329	378051	186685	
343	244117	183617	381928	190338	
344	247722	184805	375946	191527	
345	248904	188415	368422	194259	
346	251591	189597	373220	185592	
347	243017	192333	378012	186638	
348	244089	183709	381930	190272	
349	247706	184788	376042	191464	
350	248824	188414	368497	194265	
351	251666	189512	373202	185620	
352	243094	192372	377926	186608	
353	244067	183809	381884	190240	
354	247568	184784	376181	191467	
355	248818	188280	368593	194309	
356	251622	189501	373064	185813	
357	243249	192304	377781	186666	
358	244134	183940	381805	190121	
359	247494	184808	376244	191454	
360	248750	188183	368748	194319	
361	251797	189447	372991	185765	
362	243185	192508	377630	186677	
363	244153	183868	381955	190024	
364	247391	184861	376376	191372	
365	248760	188081	368729	194430	
366	251743	189462	372942	185853	
367	243273	192447	377543	186737	
368	244173	183956	381909	189962	
369	247260	184870	376403	191467	
370	248856	187958	368826	194360	
371	251751	189526	372828	185895	
372	243390	192409	377484	186717	
373	244089	184085	381935	189891	
374	247312	184789	376494	191405	
375	248882	188018	368874	194226	
376	251563	189570	372807	186060	
377	243464	192245	377588	186703	
378	244181	184173	381815	189831	
379	247260	184879	376418	191443	
380	248810	187948	369052	194190	
381	251570	189451	372827	186152	
382	243612	192206	377399	186783	
383	244297	184243	381657	189803	
384	247278	184878	376449	191395	
385	248827	187875	369121	194177	
386	251583	189441	372753	186223	
387	243642	192244	377316	186798	
388	244309	184305	381685	189701	
389	247091	184991	376549	191369	
390	248773	187766	369296	194165	
391	251540	189421	372757	186282	
392	243794	192211	377187	186808	
393	244264	184466	381632	189638	
394	247115	184909	376677	191299	
395	248727	187770	369375	194128	
396	251474	189387	372679	186460	
397	243880	192170	377157	186793	
398	244304	184568	381557	189571	
399	247008	185002	376738	191252	
400	248615	187693	369570	194122	
401	251467	189315	372695	186523	
402	244026	192146	377008	186820	
403	244295	184701	381461	189543	
404	247059	184960	376847	191134	
405	248564	187737	369661	194038	
406	251509	189223	372697	186571	
407	244080	192192	376960	186768	
408	244166	184767	381415	189652	
409	247075	184832	376959	191134	
410	248500	187801	369599	194100	
411	251478	189182	372633	186707	
412	244115	192179	376983	186723	
413	244183	184793	381361	189663	
414	247107	184843	376972	191078	
415	248471	187748	369636	194145	
416	251586	189113	372591	186710	
417	244107	192243	376861	186789	
418	244254	184763	381356	189627	
419	247094	184900	377006	191000	
420	248420	187756	369663	194161	
421	251484	189084	372656	186776	
422	244279	192159	376840	186722	
423	244163	184954	381243	189640	
424	247047	184834	377113	191006	
425	248436	187743	369788	194033	
426	251373	189134	372577	186916	
427	244354	192073	376877	186696	
428	244168	185060	381207	189565	
429	246958	184910	377133	190999	
430	248415	187699	369970	193916	
431	251198	189170	372609	187023	
432	244449	191949	376869	186733	
433	244062	185226	381119	189593	
434	246936	184810	377175	191079	
435	248400	187696	370036	193868	
436	251196	189128	372506	187170	
437	244449	191953	376824	186774	
438	244145	185173	381081	189601	
439	246945	184875	377126	191054	
440	248382	187648	370048	193922	
441	251250	189068	372523	187159	
442	244622	191962	376716	186700	
443	244161	185326	381030	189483	
444	246910	184875	377288	190927	
445	248301	187587	370201	193911	
446	251330	188990	372462	187218	
447	244604	192073	376577	186746	
448	244104	185355	381063	189478	
449	246788	184835	377428	190949	
450	248215	187534	370190	194061	
451	251360	188949	372369	187322	
452	244764	192083	376483	186670	
453	244105	185513	381032	189350	
454	246709	184852	377596	190843	
455	248136	187489	370365	194010	
456	251248	188887	372341	187524	
457	244877	192031	376376	186716	
458	244104	185639	380918	189339	
459	246592	184891	377670	190847	
460	248180	187360	370530	193930	
461	251230	188938	372251	187581	
462	244973	191936	376298	186793	
463	244255	185648	380874	189223	
464	246678	184932	377584	190806	
465	248223	187395	370580	193802	
466	251187	188910	372327	187576	
467	244984	191902	376305	186809	
468	244189	185705	380812	189294	
469	246639	184894	377607	190860	
470	248241	187342	370599	193818	
471	251198	188952	372236	187614	
472	245020	191925	376294	186761	
473	244179	185752	380877	189192	
474	246609	184911	377677	190803	
475	248145	187352	370663	193840	
476	251113	188881	372263	187743	
477	245112	191829	376233	186826	
478	244223	185813	380710	189254	
479	246559	184933	377642	190866	
480	248268	187213	370746	193773	
481	251187	188958	372146	187709	
482	245164	191862	376171	186803	
483	244239	185857	380820	189084	
484	246473	184916	377719	190892	
485	248255	187185	370773	193787	
486	251184	188889	372101	187826	
487	245257	191846	376074	186823	
488	244218	185932	380735	189115	
489	246540	184879	377778	190803	
490	248214	187229	370811	193746	
491	251065	188927	372108	187900	
492	245370	191761	376156	186713	
493	244117	186039	380688	189156	
494	246670	184798	377800	190732	
495	248204	187329	370837	193630	
496	250945	188891	372127	188037	
497	245385	191654	376220	186741	
498	244168	186090	380545	189197	
499	246639	184868	377744	190749	
500	248236	187332	370958	193474	
501	250842	188967	372200	187991	
502	245382	191590	376299	186729	
503	244171	186101	380557	189171	
504	246514	184942	377691	190853	
505	248173	187281	371043	193503	
506	250813	188943	372223	188021	
507	245391	191584	376224	186801	
508	244183	186130	380527	189160	
509	246553	184922	377714	190811	
510	248214	187271	371052	193463	
511	250868	188972	372193	187967	
512	245288	191648	376243	186821	
513	244179	186052	380620	189149	
514	246467	184952	377700	190881	
515	248215	187222	371004	193559	
516	250907	188942	372174	187977	
517	245356	191649	376164	186831	
518	244153	186127	380591	189129	
519	246550	184911	377776	190763	
520	248178	187237	371038	193547	
521	250944	188893	372148	188015	
522	245388	191637	376130	186845	
523	244077	186124	380530	189269	
524	246636	184816	377761	190787	
525	248155	187332	370940	193573	
526	250947	188854	372148	188051	
527	245521	191671	376186	186622	
528	244019	186248	380525	189208	
529	246661	184715	377919	190705	
530	248112	187357	370963	193568	
531	250922	188836	372072	188170	
532	245557	191654	376193	186596	
