%pHIV = [5, 10000]; pINF = [974, 100000000]; I1Iterations = 1; I2Iterations = 2; boundaryCodition = fixed
%IterationHealthyInfected_1Infected_2Dead

0	999561	439	0	0	
1	991790	7771	439	0	
2	961016	30774	8210	0	
3	895558	65458	38545	439	
4	792095	103898	96232	7775	
5	663306	136484	169356	30854	
6	542909	150900	240382	65809	
7	465514	142542	287384	104560	
8	452594	116404	293442	137560	
9	507441	81383	258946	152230	
10	607331	50851	197787	144031	
11	720504	29380	132234	117882	
12	821676	15504	80231	82589	
13	895523	7884	44884	51709	
14	941367	5371	23388	29874	
15	965871	5076	13255	15798	
16	975773	5721	10447	8059	
17	976846	6920	10797	5437	
18	974249	7975	12641	5135	
19	970002	9336	14895	5767	
20	965037	10659	17311	6993	
21	959781	12189	19995	8035	
22	953765	13963	22848	9424	
23	947651	15450	26152	10747	
24	941097	17200	29413	12290	
25	934566	18693	32650	14091	
26	928530	19989	35893	15588	
27	923297	20651	38682	17370	
28	918495	22007	40640	18858	
29	914174	22992	42658	20176	
30	910335	23806	44999	20860	
31	906948	24039	46798	22215	
32	904151	24791	47845	23213	
33	901858	25256	48830	24056	
34	900807	24855	50047	24291	
35	899269	25586	50111	25034	
36	897618	26441	50441	25500	
37	896445	26423	52027	25105	
38	894311	26981	52864	25844	
39	892247	27655	53404	26694	
40	891234	27457	54636	26673	
41	891541	26113	55112	27234	
42	892377	26110	53570	27943	
43	893712	26339	52223	27726	
44	896160	25003	52449	26388	
45	897485	24790	51342	26383	
46	898515	25101	49793	26591	
47	899231	25576	49891	25302	
48	898257	26025	50677	25041	
49	896516	26540	51601	25343	
50	895962	25625	52565	25848	
51	895443	26109	52165	26283	
52	894721	26735	51734	26810	
53	893849	27425	52844	25882	
54	891581	27882	54160	26377	
55	888956	28755	55307	26982	
56	886085	29580	56637	27698	
57	883246	30263	58335	28156	
58	880318	30798	59843	29041	
59	877999	31085	61061	29855	
60	876108	31416	61883	30593	
61	874594	31783	62501	31122	
62	873138	32226	63199	31437	
63	871393	32892	64009	31706	
64	868962	33791	65118	32129	
65	865938	34844	66683	32535	
66	862065	36110	68635	33190	
67	857465	37497	70954	34084	
68	852391	38837	73607	35165	
69	851039	36161	76334	36466	
70	849776	37350	74998	37876	
71	851318	35970	73511	39201	
72	853309	36779	73320	36592	
73	851861	37675	72749	37715	
74	852865	36297	74454	36384	
75	852381	36484	73972	37163	
76	853661	35507	72781	38051	
77	857158	34187	71991	36664	
78	860497	32934	69694	36875	
79	864937	32048	67121	35894	
80	870031	30445	64982	34542	
81	873502	30718	62493	33287	
82	875191	31279	61163	32367	
83	875133	32095	61997	30775	
84	872994	32611	63374	31021	
85	869957	33745	64706	31592	
86	866130	35088	66356	32426	
87	861897	36324	68833	32946	
88	856798	37739	71412	34051	
89	851159	39341	74063	35437	
90	846966	39274	77080	36680	
91	843507	39797	78615	38081	
92	840444	40769	79071	39716	
93	838036	41734	80566	39664	
94	834349	42958	82503	40190	
95	830728	43386	84692	41194	
96	830442	41095	86344	42119	
97	830034	42114	84481	43371	
98	829711	43262	83209	43818	
99	828737	44389	85376	41498	
100	825800	44042	87651	42507	
101	824404	43470	88431	43695	
102	824082	43556	87512	44850	
103	824518	43944	87026	44512	
104	824093	44478	87500	43929	
105	822334	45263	88422	43981	
106	821252	44606	89741	44401	
107	819268	45962	89869	44901	
108	818493	45223	90568	45716	
109	816679	47067	91185	45069	
110	811756	49556	92290	46398	
111	807033	50663	96623	45681	
112	799840	52467	100219	47474	
113	794840	52020	103130	50010	
114	791065	53262	104487	51186	
115	787731	53995	105282	52992	
116	784952	55270	107257	52521	
117	782041	54918	109265	53776	
118	779849	55474	110188	54489	
119	779381	54391	110392	55836	
120	781214	53461	109865	55460	
121	784486	51649	107852	56013	
122	789941	49973	105110	54976	
123	796109	48247	101622	54022	
124	803220	46367	98220	52193	
125	810139	44730	94614	50517	
126	816439	43731	91097	48733	
127	822518	42154	88461	46867	
128	828806	40125	85885	45184	
129	834719	38818	82279	44184	
130	840567	37884	78943	42606	
131	845304	37448	76702	40546	
132	848714	36723	75332	39231	
133	851065	36522	74171	38242	
134	852967	35959	73245	37829	
135	854322	36077	72481	37120	
136	854906	36145	72036	36913	
137	855796	35639	72222	36343	
138	856598	35156	71784	36462	
139	858410	34319	70795	36476	
140	860262	34290	69475	35973	
141	861874	33991	68609	35526	
142	863157	33896	68281	34666	
143	863504	33960	67887	34649	
144	865299	32498	67856	34347	
145	868049	31237	66458	34256	
146	871843	30143	63735	34279	
147	875944	29869	61380	32807	
148	881552	26869	60012	31567	
149	885724	27043	56738	30495	
150	889658	26258	53912	30172	
151	892985	26569	53301	27145	
152	892816	27006	52827	27351	
153	893721	26183	53575	26521	
154	893216	26729	53189	26866	
155	896097	23739	52912	27252	
156	898636	24436	50468	26460	
157	899546	25251	48175	27028	
158	900162	26113	49687	24038	
159	896808	27166	51364	24662	
160	893164	28051	53279	25506	
161	889138	29276	55217	26369	
162	885039	30181	57327	27453	
163	880553	31642	59457	28348	
164	875863	32766	61823	29548	
165	872210	32910	64408	30472	
166	868136	34234	65676	31954	
167	864615	35155	67144	33086	
168	861043	36328	69389	33240	
169	857413	36555	71483	34549	
170	854378	37245	72883	35494	
171	851522	37989	73800	36689	
172	849015	38842	75234	36909	
173	846724	38834	76831	37611	
174	845544	38406	77676	38374	
175	844685	38842	77240	39233	
176	844290	39236	77248	39226	
177	843827	39272	78078	38823	
178	844303	37955	78508	39234	
179	844976	38148	77227	39649	
180	846007	38188	76103	39702	
181	847026	38334	76336	38304	
182	847505	37442	76522	38531	
183	850199	35455	75776	38570	
184	852723	35675	72897	38705	
185	854995	36042	71130	37833	
186	855902	36583	71717	35798	
187	856694	34669	72625	36012	
188	856832	35507	71252	36409	
189	856343	36521	70176	36960	
190	855156	37813	72028	35003	
191	850366	39456	74334	35844	
192	844985	40890	77269	36856	
193	838811	42670	80346	38173	
194	832834	43753	83560	39853	
195	827020	45292	86423	41265	
196	820763	47097	89045	43095	
197	816585	46810	92389	44216	
198	812477	47893	93907	45723	
199	809048	48705	94703	47544	
200	805399	50721	96598	47282	
201	801465	50769	99426	48340	
202	796928	52407	101490	49175	
203	797924	47665	103176	51235	
204	800290	48363	100072	51275	
205	802073	48984	96028	52915	
206	805260	49206	97347	48187	
207	803552	49432	98190	48826	
208	802216	49653	98638	49493	
209	800697	50489	99085	49729	
210	801386	48558	100142	49914	
211	801777	49042	99047	50134	
212	803475	47886	97600	51039	
213	807135	46856	96928	49081	
214	809784	45938	94742	49536	
215	815018	43779	92794	48409	
216	820190	42782	89717	47311	
217	824165	42820	86561	46454	
218	828808	41347	85602	44243	
219	831637	40945	84167	43251	
220	832827	41625	82292	43256	
221	832967	42686	82570	41777	
222	831347	42978	84311	41364	
223	829013	43288	85664	42035	
224	826486	44176	86266	43072	
225	823999	45104	87464	43433	
226	822387	44639	89280	43694	
227	822790	42893	89743	44574	
228	824259	42677	87532	45532	
229	826378	42965	85570	45087	
230	826920	44112	85642	43326	
231	826233	43578	87077	43112	
232	823703	45219	87690	43388	
233	819525	47134	88797	44544	
234	814051	49555	92353	44041	
235	805314	52366	96689	45631	
236	797336	53153	101921	47590	
237	791355	53102	105519	50024	
238	786766	54114	106255	52865	
239	789797	49292	107216	53695	
240	795250	47739	103406	53605	
241	801296	46989	97031	54684	
242	808777	46676	94728	49819	
243	811525	46560	93665	48250	
244	813199	46078	93236	47487	
245	814172	46023	92638	47167	
246	814990	45873	92101	47036	
247	815836	45702	91896	46566	
248	817092	44860	91575	46473	
249	819137	43963	90562	46338	
250	821702	43315	88823	46160	
251	824272	43120	87278	45330	
252	827085	42089	86435	44391	
253	829006	42046	85209	43739	
254	832458	39841	84135	43566	
255	837602	38010	81887	42501	
256	841129	38542	77851	42478	
257	844456	38766	76552	40226	
258	844973	39300	77308	38419	
259	845285	37748	78066	38901	
260	846257	37545	77048	39150	
261	846854	38149	75293	39704	
262	847294	38857	75694	38155	
263	846835	38222	77006	37937	
264	845325	39077	77079	38519	
265	843504	39971	77299	39226	
266	841366	41000	79048	38586	
267	838518	41063	80971	39448	
268	836496	41047	82063	40394	
269	834832	41655	82110	41403	
270	839357	36470	82702	41471	
271	844400	35999	78125	41476	
272	849735	35728	72469	42068	
273	855725	35648	71727	36900	
274	856950	35274	71376	36400	
275	859751	33212	70922	36115	
276	862101	33407	68486	36006	
277	864176	33581	66619	35624	
278	865393	34047	66988	33572	
279	865101	33556	67628	33715	
280	866208	32274	67603	33915	
281	868195	31600	65830	34375	
282	870928	31278	63874	33920	
283	873982	30510	62878	32630	
284	876276	29994	61788	31942	
285	878441	29478	60504	31577	
286	880503	29188	59472	30837	
287	881911	29119	58666	30304	
288	883156	28745	58307	29792	
289	888580	24080	57864	29476	
290	894054	23718	52825	29403	
291	899621	23559	47798	29022	
292	904825	23530	47277	24368	
293	905670	23257	47089	23984	
294	906145	23259	46787	23809	
295	906317	23419	46516	23748	
296	906342	23502	46678	23478	
297	905867	23687	46921	23525	
298	905211	23947	47189	23653	
299	905549	23072	47634	23745	
300	906350	22720	47019	23911	
301	908969	21026	45792	24213	
302	912129	20830	43746	23295	
303	914426	20795	41856	22923	
304	916407	20702	41625	21266	
305	917352	20100	41497	21051	
306	918735	19482	40802	20981	
307	919434	20093	39582	20891	
308	919895	20224	39575	20306	
309	918997	21017	40317	19669	
310	916531	21938	41241	20290	
311	913625	22989	42955	20431	
312	911351	22539	44927	21183	
313	910991	21332	45528	22149	
314	911275	21663	43871	23191	
315	911871	22365	42995	22769	
316	911247	23166	44028	21559	
317	908526	24064	45531	21879	
318	905148	25028	47230	22594	
319	901456	26060	49092	23392	
320	897443	27162	51088	24307	
321	893428	28073	53222	25277	
322	889257	29212	55235	26296	
323	885169	30104	57285	27442	
324	882555	29770	59316	28359	
325	880985	29659	59874	29482	
326	881252	28921	59429	30398	
327	884207	27142	58580	30071	
328	886866	27119	56063	29952	
329	889410	27118	54261	29211	
330	891084	27283	54237	27396	
331	890647	27580	54401	27372	
332	889687	28052	54863	27398	
333	888448	28372	55632	27548	
334	886568	29129	56424	27879	
335	884539	29646	57501	28314	
336	881855	30717	58775	28653	
337	878385	31843	60363	29409	
338	875954	31548	62560	29938	
339	872163	33420	63391	31026	
340	867654	35218	64968	32160	
341	862021	37485	68638	31856	
342	853650	39909	72703	33738	
343	844686	42341	77394	35579	
344	834563	45350	82250	37837	
345	824328	47741	87691	40240	
346	813928	50256	93091	42725	
347	804496	51746	97997	45761	
348	797248	52592	102002	48158	
349	791080	53787	104338	50795	
350	786699	54703	106379	52219	
351	784069	54362	108490	53079	
352	785989	50635	109065	54311	
353	790018	49726	104997	55259	
354	794684	50033	100361	54922	
355	798955	50093	99759	51193	
356	798267	51361	100126	50246	
357	798747	49234	101454	50565	
358	800534	48259	100595	50612	
359	801070	49559	97493	51878	
360	803685	48773	97818	49724	
361	803444	49478	98332	48746	
362	802153	49562	98251	50034	
363	801262	50411	99040	49287	
364	798823	51280	99973	49924	
365	798576	49634	101691	50099	
366	798259	49936	100914	50891	
367	798949	49718	99570	51763	
368	802767	47484	99654	50095	
369	806918	45450	97202	50430	
370	811821	45021	92934	50224	
371	817246	44278	90471	48005	
372	823091	41694	89299	45916	
373	829766	38841	85972	45421	
374	836747	37992	80535	44726	
375	842945	38057	76833	42165	
376	846482	38193	76049	39276	
377	846864	38540	76250	38346	
378	847543	37310	76733	38414	
379	849512	36095	75850	38543	
380	853053	34632	73405	38910	
381	855995	35572	70727	37706	
382	857897	35420	70204	36479	
383	857286	36708	70992	35014	
384	854071	37880	72128	35921	
385	850253	39389	74588	35770	
386	844659	41016	77269	37056	
387	839489	41860	80405	38246	
388	836531	40782	82876	39811	
389	834888	41078	82642	41392	
390	834503	41357	81860	42280	
391	837355	39044	82435	41166	
392	839354	38737	80401	41508	
393	841364	39072	77781	41783	
394	842951	39774	77809	39466	
395	841569	40482	78846	39103	
396	841584	38705	80256	39455	
397	841840	38804	79187	40169	
398	842980	38639	77509	40872	
399	845663	37759	77443	39135	
400	846926	37470	76398	39206	
401	849121	36587	75229	39063	
402	852220	35588	74057	38135	
403	854573	35417	72175	37835	
404	856489	35545	71005	36961	
405	857608	35465	70962	35965	
406	858142	35055	71010	35793	
407	858743	34809	70520	35928	
408	858772	35550	69864	35814	
409	857653	36587	70359	35401	
410	854962	37781	72137	35120	
411	851949	37822	74368	35861	
412	848877	38564	75603	36956	
413	846433	39024	76386	38157	
414	846415	37821	77588	38176	
415	846268	37917	76845	38970	
416	846445	38397	75738	39420	
417	846598	38860	76314	38228	
418	844481	39951	77257	38311	
419	841642	40806	78811	38741	
420	838074	41900	80757	39269	
421	834526	42452	82706	40316	
422	831553	42882	84352	41213	
423	829550	42801	85334	42315	
424	828566	42861	85683	42890	
425	827239	43805	85662	43294	
426	824929	45166	86666	43239	
427	820977	46763	88971	43289	
428	815479	48318	91929	44274	
429	815271	44055	95081	45593	
430	817008	43398	92373	47221	
431	819961	43765	87453	48821	
432	823387	44913	87163	44537	
433	821160	46273	88678	43889	
434	819476	45151	91186	44187	
435	817700	45512	91424	45364	
436	818973	43650	90663	46714	
437	821045	44167	89162	45626	
438	821445	44751	87817	45987	
439	821348	45632	88918	44102	
440	818627	46400	90383	44590	
441	815319	47446	92032	45203	
442	811697	48360	93846	46097	
443	808537	48781	95806	46876	
444	804398	50521	97141	47940	
445	801960	49879	99302	48859	
446	801942	48371	100400	49287	
447	801180	49501	98250	51069	
448	801122	50600	97872	50406	
449	800346	50679	100101	48874	
450	797999	50718	101279	50004	
451	794952	52562	101397	51089	
452	791186	54361	103280	51173	
453	787986	53891	106923	51200	
454	783129	55542	108252	53077	
455	780131	55550	109433	54886	
456	777265	57197	111092	54446	
457	774602	56556	112747	56095	
458	773187	56942	113753	56118	
459	769918	58854	113498	57730	
460	766575	60480	115796	57149	
461	760661	62479	119334	57526	
462	754213	63452	122959	59376	
463	749405	63603	125931	61061	
464	749372	60480	127055	63093	
465	751472	60397	124083	64048	
466	753885	60983	120877	64255	
467	759207	58310	121380	61103	
468	762865	56860	119293	60982	
469	766624	56617	115170	61589	
470	771152	56410	113477	58961	
471	777455	52081	113027	57437	
472	784058	50222	108491	57229	
473	791526	49210	102303	56961	
474	799452	48495	99432	52621	
475	805110	46470	97705	50715	
476	811637	43702	94965	49696	
477	818098	42730	90172	49000	
478	824679	41956	86432	46933	
479	829523	41667	84686	44124	
480	833260	39959	83623	43158	
481	837264	38754	81626	42356	
482	840131	39053	78713	42103	
483	844343	37467	77807	40383	
484	847008	37296	76520	39176	
485	847997	37796	74763	39444	
486	848556	38454	75092	37898	
487	847330	38746	76250	37674	
488	847773	36836	77200	38191	
489	848435	37153	75582	38830	
490	851101	35755	73989	39155	
491	853517	36332	72908	37243	
492	853449	36957	72087	37507	
493	853027	37568	73289	36116	
494	851396	37376	74525	36703	
495	849806	37919	74944	37331	
496	848154	38602	75295	37949	
497	846461	39262	76521	37756	
498	845152	38684	77864	38300	
499	844310	38798	77946	38946	
500	844231	38634	77482	39653	
501	845898	37587	77432	39083	
502	847243	37351	76221	39185	
503	849544	36524	74938	38994	
504	851629	36540	73875	37956	
505	852508	36711	73064	37717	
506	852899	36978	73251	36872	
507	851921	37458	73689	36932	
508	851769	36703	74436	37092	
509	850872	37590	74161	37377	
510	855729	32179	74293	37799	
511	859852	33294	69769	37085	
512	862403	34173	65473	37951	
513	864900	35068	67467	32565	
